Time (s), Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2, Virutal_mass, Desired_mass, Virutal_damping, Desired_damping, Observed_Energy_1, Observed_Energy_2
0.359833, 0.200278, 0.200021, 0.004492, -0.000500, -0.004889, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000007
0.361835, 0.200301, 0.200025, 0.008079, 0.000937, -0.004889, 0.663402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000008
0.363833, 0.200312, 0.200021, 0.008598, 0.000011, 0.151411, 0.663402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000003, 0.000008
0.365841, 0.200320, 0.200021, 0.005632, -0.000940, 0.099311, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000002, 0.000008
0.367839, 0.200335, 0.200021, 0.005188, -0.000077, -0.056989, 0.246602, 0.500000, 0.500000, 2.000000, 2.000000, -0.000002, 0.000008
0.369833, 0.200350, 0.200021, 0.007148, 0.000891, -0.056989, 0.455002, 0.500000, 0.500000, 2.000000, 2.000000, -0.000003, 0.000009
0.371833, 0.200365, 0.200021, 0.007652, 0.000149, -0.161189, 0.350802, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000009
0.373832, 0.200373, 0.200017, 0.005982, -0.000871, 0.047211, -0.065998, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000009
0.375833, 0.200384, 0.200017, 0.005024, -0.000832, -0.004889, -0.326498, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000010
0.377832, 0.200400, 0.200017, 0.006421, 0.000186, -0.109089, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000010
0.379833, 0.200415, 0.200017, 0.007513, 0.000126, -0.056989, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000007, 0.000010
0.381832, 0.200426, 0.200017, 0.006403, -0.000258, 0.047211, -0.170198, 0.500000, 0.500000, 2.000000, 2.000000, -0.000007, 0.000010
0.383833, 0.200437, 0.200017, 0.005362, -0.000361, 0.047211, -0.482798, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000010
0.385832, 0.200449, 0.200017, 0.006242, -0.000228, 0.047211, -0.170198, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000010
0.387832, 0.200464, 0.200013, 0.006631, -0.000383, 0.047211, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000010
0.389832, 0.200475, 0.200013, 0.006267, -0.000448, -0.004889, 0.298702, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000010
0.391833, 0.200487, 0.200013, 0.005760, -0.000485, -0.056989, 0.246602, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000010
0.393832, 0.200498, 0.200013, 0.005554, -0.000036, 0.047211, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000010
0.395833, 0.200513, 0.200013, 0.006607, -0.000033, 0.047211, 0.559202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000010
0.397842, 0.200524, 0.200013, 0.006589, -0.000000, -0.056989, 0.611302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000010
0.399835, 0.200536, 0.200013, 0.005969, 0.000000, -0.004889, 0.507102, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000010
0.401837, 0.200547, 0.200013, 0.005714, 0.000000, -0.056989, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000010
0.403834, 0.200562, 0.200013, 0.006568, 0.000000, -0.004889, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000010
0.405832, 0.200574, 0.200013, 0.006692, -0.000361, -0.004889, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000010
0.407833, 0.200589, 0.200010, 0.006389, -0.000875, -0.056989, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000007, 0.000009
0.409832, 0.200600, 0.200010, 0.006212, -0.000552, -0.004889, -0.222298, 0.500000, 0.500000, 2.000000, 2.000000, -0.000007, 0.000010
0.411833, 0.200615, 0.200010, 0.006532, -0.000484, -0.004889, -0.274398, 0.500000, 0.500000, 2.000000, 2.000000, -0.000007, 0.000010
0.413821, 0.200627, 0.200010, 0.006633, -0.000018, -0.004889, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000007, 0.000010
0.415833, 0.200638, 0.200010, 0.006178, -0.000514, -0.056989, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000008, 0.000010
0.417832, 0.200653, 0.200006, 0.006611, -0.000941, 0.047211, 0.455002, 0.500000, 0.500000, 2.000000, 2.000000, -0.000007, 0.000009
0.419833, 0.200664, 0.200006, 0.006455, -0.000817, 0.047211, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000007, 0.000009
0.421841, 0.200680, 0.200006, 0.006623, -0.000005, -0.004889, 0.246602, 0.500000, 0.500000, 2.000000, 2.000000, -0.000007, 0.000009
0.423833, 0.200691, 0.200002, 0.006322, -0.000806, 0.099311, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000008
0.425819, 0.200706, 0.200002, 0.006551, -0.000883, -0.004889, 0.350802, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000008
0.427822, 0.200717, 0.200002, 0.006783, -0.000140, 0.099311, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000008
0.429837, 0.200733, 0.200002, 0.006615, -0.000034, 0.047211, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000003, 0.000008
0.431822, 0.200744, 0.199998, 0.006504, -0.000480, 0.047211, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000003, 0.000008
0.433835, 0.200759, 0.199998, 0.006622, -0.000931, -0.109089, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000008
0.435833, 0.200770, 0.199998, 0.006850, -0.000039, -0.004889, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000008
0.437832, 0.200786, 0.199998, 0.006630, -0.000015, -0.056989, -0.065998, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000008
0.439833, 0.200797, 0.199995, 0.006624, -0.000575, -0.056989, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000008
0.441837, 0.200812, 0.199995, 0.006624, -0.000944, -0.004889, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000008
0.443833, 0.200823, 0.199995, 0.006647, -0.000371, 0.047211, -0.222298, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000008
0.445832, 0.200839, 0.199995, 0.006634, -0.000121, 0.047211, -0.222298, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000008
0.447833, 0.200850, 0.199991, 0.006624, -0.000936, -0.004889, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000008
0.449832, 0.200865, 0.199987, 0.006605, -0.001628, -0.004889, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000008
0.451833, 0.200876, 0.199987, 0.006624, -0.000937, 0.099311, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000003, 0.000007
0.453832, 0.200892, 0.199983, 0.006619, -0.000911, -0.004889, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000007
0.455832, 0.200903, 0.199983, 0.006579, -0.000974, -0.056989, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000007
0.457837, 0.200914, 0.199979, 0.006178, -0.000983, -0.056989, -0.065998, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000007
0.459833, 0.200929, 0.199976, 0.006622, -0.001441, -0.004889, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000007
0.461832, 0.200945, 0.199972, 0.006859, -0.001756, 0.047211, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000007
0.463833, 0.200956, 0.199968, 0.006391, -0.001637, -0.056989, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000007
0.465841, 0.200967, 0.199968, 0.006017, -0.001209, -0.004889, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000006
0.467834, 0.200982, 0.199960, 0.006536, -0.001653, -0.056989, -0.170198, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000007
0.469833, 0.200994, 0.199957, 0.006658, -0.002573, -0.056989, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000007, 0.000007
0.471833, 0.201005, 0.199953, 0.006173, -0.002133, 0.047211, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000006
0.473832, 0.201017, 0.199949, 0.006194, -0.001894, 0.099311, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000006
0.475833, 0.201032, 0.199945, 0.006086, -0.002439, 0.047211, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000006
0.477832, 0.201043, 0.199938, 0.006618, -0.002712, -0.004889, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000006
0.479833, 0.201058, 0.199934, 0.006304, -0.002357, -0.004889, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000006
0.481835, 0.201069, 0.199926, 0.006226, -0.002805, -0.004889, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000004
0.483833, 0.201081, 0.199923, 0.006001, -0.002839, 0.099311, 0.246602, 0.500000, 0.500000, 2.000000, 2.000000, -0.000003, 0.000003
0.485832, 0.201096, 0.199915, 0.006544, -0.002867, -0.109089, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000003
0.487833, 0.201107, 0.199907, 0.006053, -0.003386, -0.004889, -0.170198, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000004
0.489832, 0.201119, 0.199904, 0.005844, -0.003274, 0.047211, -0.065998, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000004
0.491833, 0.201130, 0.199896, 0.006084, -0.003081, 0.047211, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000004
0.493832, 0.201145, 0.199889, 0.006309, -0.003781, -0.004889, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000004
0.495833, 0.201157, 0.199881, 0.006261, -0.003785, 0.047211, -0.118098, 0.500000, 0.500000, 2.000000, 2.000000, -0.000003, 0.000005
0.497832, 0.201168, 0.199873, 0.006027, -0.004234, -0.056989, -0.118098, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000006
0.499840, 0.201179, 0.199862, 0.005916, -0.004236, 0.047211, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000003, 0.000006
0.501835, 0.201194, 0.199854, 0.006273, -0.004269, 0.047211, -0.065998, 0.500000, 0.500000, 2.000000, 2.000000, -0.000003, 0.000006
0.503834, 0.201206, 0.199847, 0.006034, -0.004202, -0.004889, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000003, 0.000005
0.505832, 0.201217, 0.199836, 0.005839, -0.004688, -0.004889, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000003, 0.000003
0.507833, 0.201228, 0.199828, 0.005679, -0.004606, -0.109089, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000003
0.509832, 0.201240, 0.199820, 0.005722, -0.004495, -0.004889, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000003
0.511833, 0.201251, 0.199809, 0.005914, -0.004720, -0.004889, 0.246602, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000001
0.513832, 0.201263, 0.199798, 0.005554, -0.004967, 0.047211, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000001
0.515833, 0.201274, 0.199790, 0.005552, -0.005188, -0.056989, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000001
0.517833, 0.201285, 0.199779, 0.005566, -0.004772, -0.004889, -0.065998, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000001
0.519833, 0.201297, 0.199767, 0.005601, -0.005378, -0.004889, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, 0.000000
0.521838, 0.201304, 0.199756, 0.005213, -0.005560, -0.056989, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000000
0.523833, 0.201316, 0.199749, 0.005086, -0.005155, -0.004889, -0.118098, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000002
0.525833, 0.201327, 0.199737, 0.005509, -0.005229, -0.004889, -0.118098, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000003
0.527833, 0.201338, 0.199726, 0.005550, -0.005676, -0.056989, -0.118098, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000004
0.529832, 0.201346, 0.199711, 0.004919, -0.005913, -0.056989, -0.065998, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000005
0.531841, 0.201357, 0.199703, 0.004973, -0.005556, -0.004889, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000005
0.533835, 0.201369, 0.199688, 0.005495, -0.005677, 0.047211, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000004
0.535834, 0.201380, 0.199677, 0.005401, -0.006248, -0.004889, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, 0.000002
0.537832, 0.201387, 0.199665, 0.004770, -0.005757, 0.099311, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, 0.000001
0.539833, 0.201399, 0.199654, 0.004732, -0.005744, 0.047211, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, -0.000002
0.541831, 0.201410, 0.199643, 0.005494, -0.005803, -0.004889, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000004, -0.000001
0.543833, 0.201418, 0.199631, 0.004945, -0.006272, -0.004889, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, -0.000003
0.545832, 0.201429, 0.199620, 0.004800, -0.006211, -0.004889, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, -0.000003
0.547833, 0.201437, 0.199608, 0.004750, -0.005809, -0.056989, -0.118098, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, -0.000002
0.549832, 0.201448, 0.199593, 0.005323, -0.006143, -0.004889, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, -0.000003
0.551833, 0.201459, 0.199582, 0.005029, -0.006456, -0.004889, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000005, -0.000003
0.553832, 0.201467, 0.199571, 0.004878, -0.006153, -0.056989, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, -0.000003
0.555832, 0.201478, 0.199555, 0.004968, -0.006291, -0.004889, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, -0.000005
0.557838, 0.201490, 0.199544, 0.005254, -0.006453, -0.004889, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, -0.000007
0.559833, 0.201497, 0.199533, 0.004878, -0.006047, -0.056989, 0.246602, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, -0.000010
0.561838, 0.201509, 0.199518, 0.004772, -0.006319, -0.004889, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000006, -0.000013
0.563832, 0.201516, 0.199506, 0.004807, -0.006029, -0.004889, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000007, -0.000014
0.565841, 0.201527, 0.199495, 0.005378, -0.005929, -0.056989, 0.246602, 0.500000, 0.500000, 2.000000, 2.000000, -0.000007, -0.000017
0.567834, 0.201539, 0.199484, 0.005219, -0.006339, -0.056989, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000008, -0.000018
0.569833, 0.201546, 0.199468, 0.004734, -0.006408, -0.056989, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000008, -0.000020
0.571833, 0.201558, 0.199457, 0.004932, -0.005962, -0.004889, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000008, -0.000021
0.573832, 0.201569, 0.199446, 0.005254, -0.005926, -0.056989, -0.118098, 0.500000, 0.500000, 2.000000, 2.000000, -0.000009, -0.000020
0.575833, 0.201577, 0.199434, 0.005278, -0.006089, -0.109089, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000010, -0.000020
0.577832, 0.201588, 0.199419, 0.004878, -0.006375, -0.109089, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000011, -0.000022
0.579833, 0.201599, 0.199408, 0.005245, -0.006212, -0.056989, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000012, -0.000023
0.581832, 0.201611, 0.199397, 0.005389, -0.005926, -0.056989, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000012, -0.000025
0.583833, 0.201618, 0.199385, 0.005154, -0.005959, 0.047211, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000012, -0.000025
0.585832, 0.201630, 0.199370, 0.005019, -0.006457, -0.109089, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000013, -0.000025
0.587833, 0.201641, 0.199359, 0.005151, -0.006153, -0.056989, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000014, -0.000025
0.589832, 0.201652, 0.199347, 0.005531, -0.006286, -0.056989, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000014, -0.000027
0.591833, 0.201664, 0.199336, 0.005396, -0.006217, -0.004889, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000014, -0.000029
0.593833, 0.201671, 0.199321, 0.005154, -0.006383, -0.056989, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000015, -0.000031
0.595833, 0.201683, 0.199309, 0.005396, -0.006458, -0.056989, 0.246602, 0.500000, 0.500000, 2.000000, 2.000000, -0.000015, -0.000035
0.597821, 0.201694, 0.199298, 0.005600, -0.006093, -0.056989, 0.298702, 0.500000, 0.500000, 2.000000, 2.000000, -0.000016, -0.000038
0.599834, 0.201705, 0.199283, 0.005552, -0.006309, -0.109089, 0.298702, 0.500000, 0.500000, 2.000000, 2.000000, -0.000017, -0.000042
0.601839, 0.201717, 0.199272, 0.005637, -0.006457, -0.109089, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000019, -0.000042
0.603833, 0.201728, 0.199260, 0.005402, -0.006029, -0.056989, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000019, -0.000043
0.605832, 0.201739, 0.199249, 0.005676, -0.005863, -0.109089, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000020, -0.000045
0.607833, 0.201751, 0.199234, 0.005821, -0.006575, -0.109089, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000022, -0.000046
0.609832, 0.201762, 0.199222, 0.005554, -0.006475, -0.004889, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000022, -0.000048
0.611833, 0.201774, 0.199207, 0.005405, -0.006464, -0.109089, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000023, -0.000047
0.613832, 0.201785, 0.199196, 0.005666, -0.006153, -0.109089, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000024, -0.000049
0.615833, 0.201796, 0.199181, 0.005677, -0.006611, -0.056989, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000025, -0.000048
0.617833, 0.201808, 0.199169, 0.005678, -0.007075, -0.056989, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000025, -0.000048
0.619836, 0.201819, 0.199154, 0.005643, -0.006627, -0.056989, 0.194502, 0.500000, 0.500000, 2.000000, 2.000000, -0.000026, -0.000051
0.621832, 0.201830, 0.199143, 0.005677, -0.006619, -0.109089, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000027, -0.000051
0.623833, 0.201842, 0.199128, 0.005743, -0.006642, -0.109089, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000029, -0.000050
0.625832, 0.201853, 0.199113, 0.005923, -0.007239, -0.004889, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000029, -0.000052
0.627833, 0.201864, 0.199101, 0.005950, -0.006929, -0.109089, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000030, -0.000052
0.629832, 0.201876, 0.199086, 0.006209, -0.006626, -0.056989, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000031, -0.000054
0.631841, 0.201891, 0.199071, 0.006254, -0.007079, -0.109089, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000032, -0.000055
0.633835, 0.201902, 0.199060, 0.006216, -0.006952, -0.056989, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000033, -0.000055
0.635834, 0.201914, 0.199044, 0.006046, -0.006856, -0.004889, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000033, -0.000056
0.637832, 0.201929, 0.199029, 0.006554, -0.007240, -0.056989, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000033, -0.000056
0.639833, 0.201940, 0.199014, 0.006689, -0.007453, -0.056989, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000034, -0.000057
0.641838, 0.201955, 0.199003, 0.006690, -0.006954, -0.056989, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000035, -0.000059
0.643833, 0.201967, 0.198988, 0.006500, -0.006996, -0.056989, -0.170198, 0.500000, 0.500000, 2.000000, 2.000000, -0.000036, -0.000056
0.645832, 0.201982, 0.198973, 0.006859, -0.007533, -0.056989, -0.118098, 0.500000, 0.500000, 2.000000, 2.000000, -0.000037, -0.000055
0.647833, 0.201997, 0.198957, 0.007285, -0.007570, -0.056989, -0.065998, 0.500000, 0.500000, 2.000000, 2.000000, -0.000037, -0.000054
0.649832, 0.202012, 0.198942, 0.007261, -0.007436, -0.056989, 0.142402, 0.500000, 0.500000, 2.000000, 2.000000, -0.000038, -0.000056
0.651832, 0.202023, 0.198927, 0.007220, -0.007410, -0.056989, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000039, -0.000056
0.653832, 0.202038, 0.198912, 0.006932, -0.007888, 0.047211, -0.170198, 0.500000, 0.500000, 2.000000, 2.000000, -0.000038, -0.000053
0.655832, 0.202054, 0.198897, 0.007531, -0.007874, 0.047211, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000038, -0.000053
0.657837, 0.202069, 0.198878, 0.007580, -0.008018, -0.056989, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000039, -0.000054
0.659833, 0.202084, 0.198863, 0.007570, -0.008143, -0.056989, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000039, -0.000055
0.661832, 0.202099, 0.198848, 0.007565, -0.007708, -0.109089, -0.065998, 0.500000, 0.500000, 2.000000, 2.000000, -0.000041, -0.000054
0.663833, 0.202118, 0.198833, 0.008131, -0.007851, -0.056989, -0.326498, 0.500000, 0.500000, 2.000000, 2.000000, -0.000042, -0.000049
0.665841, 0.202133, 0.198817, 0.008144, -0.007914, -0.109089, 0.038202, 0.500000, 0.500000, 2.000000, 2.000000, -0.000044, -0.000049
0.667835, 0.202148, 0.198798, 0.007618, -0.008108, -0.004889, -0.118098, 0.500000, 0.500000, 2.000000, 2.000000, -0.000044, -0.000047
0.669833, 0.202163, 0.198783, 0.007615, -0.008197, -0.004889, 0.090302, 0.500000, 0.500000, 2.000000, 2.000000, -0.000044, -0.000049
0.671833, 0.202182, 0.198768, 0.008341, -0.008102, -0.056989, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000045, -0.000049
0.673832, 0.202197, 0.198753, 0.008070, -0.008194, -0.056989, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000046, -0.000048
0.675833, 0.202213, 0.198734, 0.007745, -0.007984, -0.056989, -0.065998, 0.500000, 0.500000, 2.000000, 2.000000, -0.000047, -0.000047
0.677832, 0.202228, 0.198719, 0.007830, -0.008469, 0.099311, -0.013898, 0.500000, 0.500000, 2.000000, 2.000000, -0.000045, -0.000047
